No._Incidente,Fecha,Hora,Localidad,Latitud,Longitud,Tipo_Incidente,Diferencia_Tiempo,Risk_Category,Model_Confidence,Confidence_Band,Risk_Score_Raw,ML_Prob_High,Rule_Label,weapons_score,physical_violence_score,severe_violence_score,threats_score,injuries_score,vulnerable_victims_score,urgency_score,location_risk_score,substance_abuse_score,N_s,neg_direct,neg_absence,neg_contextual,neg_uncertainty,negation_present,vaw_indicator,n_categories_active,text_length,Comentarios
SUR-01817581-21,2021-08-21,14:00:00,SUBA,4.74519542,-74.10813563,934,00:00:12,High Risk,0.983,high,20.998,0.983,High Risk,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,159,RIÑA CON EL HIJO MENOR DE EDAD// PADRE LE PEGA Y AGREDE FISICAMENTE AL HIJO DE 10 AÑOS // NO HERIDOS // NO ARMAS // SE ENCUENTRA FRENTE AL CAI DE LA GAITANA
SUR-00029288-22,2022-01-05,14:57:05,BARRIOS UNIDOS,4.65468102,-74.07163304,934,00:00:19,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,72,FRENTE DE LA UNIVERSIDAD EL ROSARIO // EN LA CA / MUJER GRITANDO
SUR-01180856-23,2023-07-04,22:55:00,USME,4.50149155,-74.08411494,934,00:00:09,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,79,LA ESPOSA ESTA AGRESIVA Y LE QUITO LOS PAPALES // SE QUIERE DEL LUGAR CON ELLOS
SUR-01836307-21,2021-08-23,15:36:12,CIUDAD BOLIVAR,4.54535977,-74.16028814,934,,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,123,[BARRIO] TORRE*-*MANIFIESTA QUE HAY NUNA PAREJA EN RIÑA ES LA TIA Y EL ESPOSO NO IINFO DE ARMAS O HERIDOS
SUR-01908668-23,2023-10-23,20:01:01,KENNEDY,0.0,0.0,611,00:01:18,High Risk,0.9996,high,15.86,0.9996,High Risk,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,152,"HAY UN APARTAMENTO, LA MAMÁ ESTA GOLPEANDO A UN NIÑO CONTRA LA PARED, MENOR PIDE AYUDA, LE DICE PALABRAS SOECES, OCURRE EN EL MOMENTO DISPO TRAFALLIDA:0"
SUR-00054489-23,2023-01-11,22:55:06,ENGATIVA,4.69035212,-74.1123124,934,00:00:09,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,58,RIÑA INTRAFAMILAIR // HERIDOS: NO SABE ARMAS: NO SABE //
SUR-00651333-23,2023-04-16,13:58:40,USAQUEN,4.73394694,-74.02813187,934,00:00:16,Moderate Risk,0.9968,high,3.46,0.0032,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,126,"SJTO COLPEO A ESPOSA LA DEJO POR FUERA DE , CASA MUJER LLORA DESDE AFUERA DE LA CASA LANZA PIDRAS, LLAMANTE NO LA VE HERIDA"
SUR-00297154-23,2023-02-20,20:30:09,ENGATIVA,4.69359407,-74.11509405,934,00:00:32,Moderate Risk,0.8756,high,7.2,0.0044,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,95,INFORMA QUE EL PAPA DE LA HIJA ESTA MUY AGRESIVO// LA QUIERE AGREDIR LA LLAMANTE ESTA ENCERRADA
SUR-01074432-23,2023-06-18,05:12:50,SUBA,4.73396262,-74.08790045,934,00:00:09,Moderate Risk,0.978,high,7.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,77,"MUJER PIDE AUXILIO, LA ESTAN AGREDIENDO EN VIA PUBLICA FRENTE A LA VIVIENDA.."
SUR-01052623-23,2023-06-14,22:34:55,KENNEDY,4.6487326,-74.17676108,934,00:00:06,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,64,HIJO AGRESIVO CON FAMILIARES USO DE BOTELLAS NO REPORTA HERIDOS.
SUR-02247570-22,2022-12-04,02:21:46,RAFAEL URIBE,4.58512587,-74.12530151,934,00:00:09,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,72,MUJER SIENDO AGREDIDA POR LA PAREJA// NO HERIDOS// NO ARMAS VIA PUBLICA
SUR-01930727-23,2023-10-27,19:40:27,SAN CRISTOBAL,4.56491271,-74.08329655,934,00:00:04,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,110,SJ AGRESIVO NO ARMAS NO HERIDOS EL SJ ES LA EXPAREJA Y NO LE QUIERE ENTREGAR AL MENOR EL CUAL ES HIJO DE AMBOS
SUR-00780554-23,2023-05-06,07:48:00,ENGATIVA,4.69102867,-74.09275095,934,00:00:10,Moderate Risk,0.8921,high,4.0,0.0796,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,98,EL PADRE DEL NIÑO LLEGOA LA CASA AGRESIVO A MALTRATARLA ELLA TIENE MEDIDA CAUTELAR CONTRA EL
SUR-00315907-22,2022-02-22,09:48:50,KENNEDY,4.65181432,-74.16442668,934,00:00:08,Moderate Risk,0.9972,high,6.95,0.0028,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,151,REPORTA RIÑA ENTRE PAREJA SJ AGRESIVO QUIERE DESOCUPAREL APT INDICA QUE HAY UN MENOR DE EDAD EN EL LUGAR EL NO BRINDA ARMAS NI HERIDOS [BARRIO]
SUR-01785529-23,2023-10-04,22:14:28,USAQUEN,4.7567562,-74.03472235,934,00:00:06,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,62,ESPOSO AGRESIVO EN ESTADO DE EMBRIAGUEZ//NO ARMAS NO HERIDOS//
SUR-00008386-22,2022-01-01,17:42:15,BOSA,0.0,0.0,934,00:00:11,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,68,EN INMUEBLE - RIÑA - FAMILIAR - SUJ CON UN MACHETE // NO HERIDOS
SUR-01912520-22,2022-10-15,17:05:54,BOSA,0.0,0.0,934,00:00:21,Moderate Risk,0.9049,high,7.752,0.0951,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,99,"PAREJA/ SR AGREDE FISICAMENTE A SRA /NO ARMAS/ NO HERIDOS DIRECCIÓN NO VALIDA, LLAMANTE LA CONFIRMA"
SUR-02118400-22,2022-11-14,22:32:42,BOSA,4.60127529,-74.16597313,934,00:00:07,Low Risk,0.6765,medium,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,0,86,"REPORTA RIÑA INTRAFAMILIAR AL INTERIOR DE INMUEBLE, NO ARMAS NOHERIDOS ROMPEN BOTELLAS"
SUR-02767807-21,2021-12-29,17:16:22,RAFAEL URIBE,4.56512451,-74.11248779,934,00:00:34,Moderate Risk,0.8131,high,7.46,0.1869,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,160,MUJER EN LLANTO ESTA SOLICITANDO ASISTENCIA DE PONAL POR SJ AGRESIVO DENTRO DE LA VIVIENDA // HAY UNA MENOR EN EL LUGAR // NO HERIDOS NI ARMADOS AUN
SUR-01823293-22,2022-10-02,02:18:11,KENNEDY,4.63922584,-74.1721977,934,00:00:10,High Risk,1.0,high,15.4,1.0,High Risk,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,43,ARMA BLANCA AGRESION EN FAMILIA EN VIVIENDA
SUR-01672184-21,2021-07-31,17:49:34,CIUDAD BOLIVAR,4.56224272,-74.14455482,934,00:00:07,Low Risk,0.9401,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,0,109,FAMILIAR 922 AGRESIVO GENERANDO PROBLEMA EN VIA PUB HA AMENAZADO A ADULTOS MAYORES DE LA CA NO INF ARMAS //
SUR-00553993-23,2023-04-01,19:08:36,FONTIBON,4.67989988,-74.1458172,934,00:00:32,Moderate Risk,1.0,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,159,"REFIERE QUE HAY UNA DISCUSION CON UN SUJETO QUE TIENE UN CANINO PITBULL AGRESIVO, EL CANINO MORDIO AL MENOR Y EL SUJETO ESTA AGRESIVO CON LA LLAMANTE Y SU HIJO"
SUR-02566374-21,2021-12-04,20:17:29,CIUDAD BOLIVAR,4.54925123,-74.15959453,934,00:00:19,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,202,HOMBRE ESTA PEGANDOLE A UNA MUJER EN FRENTE DE LA CASA LE ROMPIO LOS VIDRIOS LA MUJER ESTA PIDIENDO AYUDA A 3 CUADRAS ARRIBA DEL TRANSMICABLE Reopen: INF Reopen: INF Reopen: INF Reopen: INF Reopen: INF
SUR-00292166-22,2022-02-19,00:16:03,ENGATIVA,4.69685887,-74.12007263,934,,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,77,HIJO AGRESIVO NO ARMAS NO SABE DE HERIDOS LE DAÑO UNA MESA A LA PROGENITORA
SUR-01706014-23,2023-09-23,18:58:36,ENGATIVA,4.70901279,-74.13151581,934,00:00:15,High Risk,0.781,high,19.5,0.781,High Risk,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,147,EX NOVIO DE LA SEÑORA ESTA EN CICLA Y ES ALTO MORENO Y ESTA AFUERA AMENAZANDO ALA SEÑORA Q LA VA MATAR Y GOLPEA LAS VENTANAS
SUR-02216267-21,2021-10-15,15:36:21,TEUSAQUILLO,4.64699681,-74.08481534,934,00:00:09,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,120,RIÑA INTRAFAMILIAR DENTRO DE VIVIENDA // NO ARMAS // NO HERIDOS // INDICA QUE HAY UN SJTO AGRESIVO DICIENDO GROSERIAS //
SUR-01421499-23,2023-08-12,15:26:20,USME,4.48819842,-74.11797189,934,00:00:10,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,76,"ESPOSO ESTA AGRESIVO CONTRA LA LLAMANTE, NECESITA QUE LO RETIREN DE LA CASA."
SUR-00045650-22,2022-01-08,19:23:38,KENNEDY,4.61219367,-74.13883645,934,00:00:06,Moderate Risk,0.8991,high,4.0,0.1009,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,216,INDICA QUE HAY UNA RIÑA INTRAFAMILIAR AL PARECER HAY UNA PERSONA AGRESIVA (RIÑA ENTRE MADRE E HIJO). PRESENCIA DE MENOR DE EDAD.LLAMANTE INFORMA QUE LA INFORMACION LA BRINDO UN MENOR DE EDAD POR MEDIO DE WHATS APP.
SUR-00824350-22,2022-05-07,21:12:23,CHAPINERO,4.66925746,-74.02430098,934,00:00:06,High Risk,0.9822,high,12.0,0.9822,High Risk,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,76,REPORTAN RIÑA ENTRE PAREJA EN PRESENCIA DE MENOR DE EDAD PORTAN ARMA BLANCA
SUR-01952499-23,2023-10-30,22:00:12,CHAPINERO,4.63558669,-74.06242826,934,00:00:22,Low Risk,0.9996,high,3.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,EN LA ENTRADA DEL HOSPITAL // SRA INFORMA QEU EL EXESPOSO LA AGREDIO EN EL SITIO / LA SEÑORA ESTA EN UNA AMBULANCAI ES PARAMEDICO PLACAS ZIV 776
SUR-01174631-23,2023-07-03,18:48:54,PUENTE ARANDA,0.0,0.0,934,00:01:27,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,307,EL ESPOSO ESTA FOMENTANDO RIÑA-NO HERIDOS-NO ARMAS -DENTRO DE LA CASA-NO DA MAS INF LLAMANTE DA DIRECCION [DIRECCION] BIS 26 SUR 45 Y EL SISTEMA LA CAMBIA A [DIRECCION] BIS A 26 SUR 45 SE COLOCA PUNTO PARA QUE EL SISTEMA NO LA CAMBIE DISPO DIRREPORT:DIRECCION NO VALIDA SE COLOCA PUNTO PARA QUE EL SISTEMA NO LA CAMBIE
SUR-00031920-22,2022-01-06,01:52:09,RAFAEL URIBE,4.57920451,-74.12764646,934,,Moderate Risk,0.8672,high,4.0,0.1303,Moderate Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,83,SUJETO PEGANDOLE A UNA MUJER ESTA ARMADO CON CUCHILLO EN LA BOMBA DE TEXACO TUNAL
SUR-01903562-22,2022-10-14,09:27:56,SUBA,4.75631478,-74.11743984,934,00:00:13,High Risk,1.0,high,13.65,1.0,High Risk,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,3,149,SU MAMA LE ESCRIBE POR WASAP Y LE DICE QUE UN TIO SUYO LA ESTA AMENAZANDO CON ARMA BLANCA DENTRO DE LA CASA // NO SABE DE HERIDOS // [BARRIO]
SUR-00863605-23,2023-05-17,20:58:49,SUBA,4.72262714,-74.09713434,611,00:01:38,Moderate Risk,0.8335,high,6.66,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,241,"LA USURIA INF: SE QUIERE IR DE LA CASA// EL ESPOSO LE TIENE LOS HIJO EN LA VIVIENDA Y NO S ELOS ENTREGA // OCURRE EN ESTE MOMENTO // NO AMBULANCIA LA USURIA MANIFIESTA MALTRATO, ESTA AFUERA, LO HIJO DESBTRO DE LA VIVIENDA DISPO TRAFALLIDA:1"
SUR-01162176-23,2023-07-01,23:10:30,USAQUEN,4.76490101,-74.02759263,934,00:00:07,High Risk,0.6116,medium,7.752,0.6116,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,58,EN VIA PUBLICA//HOMBRE AGREDE A MUJER//NO ARMAS NO HERIDOS
SUR-02001247-21,2021-09-16,05:58:32,SUBA,4.73883915,-74.08911391,934,00:00:18,Moderate Risk,0.9776,high,6.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,64,SUJ BAJO LOS EFECTOS DE LAS DROGAS//ESTA GOLPEANDO A LA ESPOSA//
SUR-01180408-22,2022-06-27,11:12:27,RAFAEL URIBE,4.5844155,-74.10914755,934,00:00:16,Moderate Risk,0.9751,high,6.0,0.0227,Moderate Risk,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,180,LA CIUDADANA REPORTA QUE 3 SJTOS LA INTENTARON AGREDIR //LA ESTAN AMENAZANDO // INDICA QUE ELLA LE TOCO ENCERRANSE EN LA VIVIENDA // LA CIUDADADANA INDICA QUE TIENE 77 AÑOS //
SUR-01941806-23,2023-10-29,03:56:24,CIUDAD BOLIVAR,4.59088135,-74.17340088,934,00:00:04,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45,INDICA QUE UNA RIÑA FAMILIAR EN UNA VIVIENDA.
SUR-02334995-21,2021-11-01,07:37:35,KENNEDY,4.64460664,-74.13690565,934,00:00:16,Low Risk,0.9966,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.9,0.85,0.7,0.0,1.0,0,0,151,PELEA FAMILIAR / ESTABAN TOMANDO DESDE TEMPRANO / ESTA GOLPEADO / ES EN UN SEXTO PISO / REAL NO SABE / REPORTA QUE YA HICIERON PRESENCIA 2 PATULLEROS /
SUR-00483869-23,2023-03-21,21:08:38,RAFAEL URIBE,0.0,0.0,934,00:00:41,Moderate Risk,0.9123,high,5.6,0.0587,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,202,SOLICITA PONAL // LE PEGO PAREJA MUCHACHO CON QUIEN VIVE // BEBE DE 3 AÑOS EN EL LUGAR DE LOS HECHOS // DENTRO DEL INMUEBLE DISPO INFOADICIO:SE DEJA LA DIRECCION QUE BRINDA LA USUARIA DADO QUE NO VALIDA
SUR-01735117-23,2023-09-27,23:05:34,ENGATIVA,4.71381541,-74.11741291,934,00:00:17,Moderate Risk,0.9877,high,7.14,0.0123,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,188,REPORTA RIÑA ENTRE PAREJA INDICA QUE EL HOMBRE LE ESTA PEGANDO MUY DURO CONTRA LA PARED A LA MUJER NO SABE ARMAS NO SABE HERIDOS CASA DE 2 PISOS AFUERA CON ESCALERA EN METAL NEGRA
SUR-01639328-23,2023-09-13,20:28:19,KENNEDY,4.65124571,-74.16902794,934,,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,98,"LA CUÑADA TIENE UN PROBLEMA CON EL EX MARIDO, ESTAN EN RIÑA. NO HAY HERIDOS, POR LOS LADOS DE UNIR"
SUR-01415671-23,2023-08-11,16:58:07,USAQUEN,4.69108884,-74.05203434,934,00:00:11,Low Risk,0.9996,high,2.46,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,187,"ENTRE PAREJA DENTRO DEL APTO, SUJETO AGRESIVO, LA GOLPEO PERO NO SOLICITA VALORCION MEDICA, REQUIERE PÓLICIA PARA QUE LO RETIREN DEL LUGAR, EL AGRESOR SE IDENTIFICA COMO: JULIO MARTINEZ"
SUR-00164568-22,2022-01-29,17:47:49,SUBA,4.72754263,-74.08740488,611,00:02:46,Low Risk,0.9996,high,2.46,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,148,REPORTA QUE UNA SEÑORA LE ESTA PEGANDO AL HIJO DE 10 AÑOS POR QUE NO HACE EL ASEO EN LA CASA // [NUMERO_SENSIBLE] // DISPO TRAFALLIDA:1 DISPO TRAFALLIDA:1
SUR-01889438-23,2023-10-21,11:06:00,SAN CRISTOBAL,4.51928711,-74.09240723,934,00:00:11,High Risk,0.3561,low,7.752,0.3561,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,57,PAREJA LA AGREDE FISICAMENTE // NO ARMAS NO HERIDOS
SUR-00595263-23,2023-04-08,15:24:25,PUENTE ARANDA,4.62524342,-74.12087467,934,00:00:40,Moderate Risk,0.9811,high,7.46,0.0189,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,376,EN LA PUERTA SE ENCUENTRA LA EXPAREJA DE LA LLAMANTE AGRESIVO ACOSANDOLA EL ES VIOLENTO//VIVE LA LLAMANTE EN ED QUE EN EL PRIMER PI HAY UNA PANADERIA//LA DIRECCION QUE SE INF ES DE ZAPATOCA Y ELLA VIVE EN FRENTE//TERCER PI//PRESENCIA DE MENORES//NO HERIDOS// DISPO INFOADICIO:SE INF A LA SUPERVISORA ELIZABETH LUNA// E/ 16 TIENE CONOCIMIENTO DE INCIDEMNTE/ ASIGNA CUADRANTE
SUR-01398756-22,2022-07-31,00:31:42,RAFAEL URIBE,4.54712465,-74.11054476,934,00:00:15,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,49,ENTRE PAREJA EN VIVIENDA // NO ARMAS NI HERIDOS
SUR-00776162-23,2023-05-05,17:22:33,BARRIOS UNIDOS,4.66346047,-74.07083883,611,00:00:08,Moderate Risk,0.8622,high,3.0,0.0,Moderate Risk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,136,INF -DE SU HERMANA -SUFRE DE DEPRECION -ALCOHOLISMO -AMENAZA -CONSTANTEMENTE A SU MAMA - CON HACERLE DAÑO -ELLA SE ENCUENTRA -ALTERADA
SUR-00570456-23,2023-04-04,01:18:05,SAN CRISTOBAL,4.56992906,-74.07609232,934,00:00:08,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,80,"REPORTA HERMANO AHRESIVO AL INTERIOR DE CASA CON LA HERMANA, NO ARMAS NO HERIDOS"
SUR-00816896-22,2022-05-06,21:58:58,ENGATIVA,4.71577456,-74.13580247,934,00:00:07,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,83,INF DE SUJETO DE RIÑA ENTRE FAMILIARES ///// NO BRINDA INF DE ARMAS NI DE HERIDOS
SUR-02520111-21,2021-11-28,09:58:27,SAN CRISTOBAL,4.56753072,-74.07991807,934,00:00:09,High Risk,0.1869,low,9.192,0.1869,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,141,INF SU SOBRINO AL PARECER 922 LA ESTA MALTRATANDO NO ARMAS NI HERIDOS ES UN SUJ PELIGROSO EN EL SECTOR POR LO CUAL LE TIENE MIEDO // CONF NUM
SUR-00602773-23,2023-04-09,18:24:03,SAN CRISTOBAL,4.55736504,-74.09444665,934,00:00:36,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,138,"RIÑA FAMILIAR PORQUE EL PADRE DE SU HIJA (4 AÑOS) NO SE LA QUIERE ENTREGAR INDICA QUE ELLA TIENE LA CUSTODIA NO INFO DE ARMAS, NI HERIDOS"
SUR-02144637-23,2023-11-28,23:28:49,SAN CRISTOBAL,4.54693458,-74.08020431,934,00:00:13,High Risk,0.9969,high,11.352,0.9969,High Risk,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,91,"REPORTA QUE EL ESPOSA LA AGREDE, LA GOLPEA. NO TIENE ARMAS. NO ESTA HERIDA. CASAS AMARILA"
SUR-01880824-21,2021-08-29,18:11:30,BOSA,4.62682154,-74.18633033,934,00:00:48,Moderate Risk,0.7562,high,5.6,0.141,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,311,"CASA BLANCA PORTENES BLANCOS AL LADO DEL SALON COMUNAL HOLANDA LLEGA AL LUGAR SUJETO 926 AGRESIVO CON FEMENINA QUE HACE POCO TUVO BEBE, ESTA DAÑANDO LOS ELECTRODOMESTICOS DE LA CASA SOLICITA POR FAVOR AYUDA DISPO MALTMUJER:LLAMANTE ES EL PADRE DE LA FEMENINA DISPO MALTMUJER:LLAMANTE ES EL PADRE DE LA FEMENINA"
SUR-01149891-22,2022-06-22,22:06:32,BOSA,4.63728873,-74.19487822,934,00:00:10,Moderate Risk,1.0,high,7.752,0.0,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,79,"REPORTA AGRESION FISICA DE PAREJA, AL INTERIOR DE INMUEBLE, NO ARMAS NO HERIDOS"
SUR-00366525-23,2023-03-03,22:09:31,SUBA,4.7507357,-74.12114157,934,00:00:11,Moderate Risk,0.9768,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,107,"SE COMUNICA CIUDADANO INDICANDO QUE: "" HAY UNA UNA RIÑA INTRAFAMILIAR EL ESPOSO ESTA GOLPEANDO A LA MUJER."""
SUR-00783363-22,2022-05-01,21:28:27,RAFAEL URIBE,0.0,0.0,934,00:00:23,High Risk,0.0576,low,9.46,0.0576,High Risk,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,143,"LLAMANTE INFORMA DE SEÑOR BORRACHO. AGRESIVO, ALTANERO, TIENE UN CUCHILLO. SE VERIFICA Y CONFIRMA NÚMERO DE LA LLAMADA. NO HERIDOS."
